Story;Label;DesignSect;Station;DesignOpt;Status;PMMCombo;AsMin;As;CornerBarAs;Mid Bar As;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;WarnMsg;ErrMsg
P40;C2;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00142;SU14-I=1.1;0.00086;No Message;No Message
P40;C2;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00142;SU14-I=1.1;0.00086;No Message;No Message
P40;C2;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00142;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C3;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00122;SU14-I=1.1;0.00086;No Message;No Message
P40;C4;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C4;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00208;SU14-I=1.1;0.00079;No Message;No Message
P40;C7;C60x100H350;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;0.215;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;0.43;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;0.645;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;0.86;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;1.075;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;1.29;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;1.505;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;1.72;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;1.935;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C7;C60x100H350;2.15;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00089;SU14-I=1.1;0.00097;No Message;No Message
P40;C8;C60x100H350;0;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;0.215;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;0.43;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;0.645;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;0.86;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;1.075;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;1.29;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;1.505;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;1.72;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;1.935;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C8;C60x100H350;2.15;Design;No Message;SU14-I=1.1;0.006;0.006;0.000381;0.00028;;SU14-I=1.1;0.00101;SU14-I=1.1;0.00073;No Message;No Message
P40;C9;C60x80H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C9;C60x80H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00084;SU14-I=1.1;0.00194;No Message;No Message
P40;C10;C60x80H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C10;C60x80H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00103;SU14-I=1.1;0.00132;No Message;No Message
P40;C13;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C13;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00206;SU14-I=1.1;0.00119;No Message;No Message
P40;C14;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C14;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00119;SU14-I=1.1;0.0014;No Message;No Message
P40;C15;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C15;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00132;SU14-I=1.1;0.00134;No Message;No Message
P40;C16;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P40;C16;C80x60H350;2.15;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.002;SU14-I=1.1;0.00107;No Message;No Message
P39;C1;C80x60H350;0;Design;No Message;SU13-I=1.1;0.0048;0.005366;0.000298;0.000298;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;1.075;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;1.29;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;1.505;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;1.72;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;1.935;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C1;C80x60H350;2.15;Design;No Message;SU13-I=1.1;0.0048;0.004919;0.000273;0.000273;;SU14-I=1.1;0.00221;SU14-I=1.1;0.00081;No Message;No Message
P39;C2;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C2;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00148;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;0;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;0.215;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;0.43;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;0.645;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;0.86;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;1.075;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;1.29;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;1.505;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;1.72;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;1.935;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C3;C80x50H350;2.15;Design;No Message;SU14-I=1.1;0.004;0.004;0.000222;0.000222;;SU14-I=1.1;0.00129;SU14-I=1.1;0.00088;No Message;No Message
P39;C4;C80x60H350;0;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00214;SU14-I=1.1;0.0008;No Message;No Message
P39;C4;C80x60H350;0.215;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00214;SU14-I=1.1;0.0008;No Message;No Message
P39;C4;C80x60H350;0.43;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00214;SU14-I=1.1;0.0008;No Message;No Message
P39;C4;C80x60H350;0.645;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00214;SU14-I=1.1;0.0008;No Message;No Message
P39;C4;C80x60H350;0.86;Design;No Message;SU14-I=1.1;0.0048;0.0048;0.000267;0.000267;;SU14-I=1.1;0.00214;SU14-I=1.1;0.0008;No Message;No Message
